tomo_id,Z,Y,X,voxel_spacing,ori_num_motors,num_motors,ZA,YA,XA,V,VA,motor_z,motor_y,motor_x,motor_zA,motor_yA,motor_xA,motor_zyx,motor_zyxA
tomo_e72e60,300,960,928,13.1,0,1,3930.0,12576.0,12156.8,267264000,600833793024.0,151.0,649.5,747.0,1978.1,8508.449999999999,9785.699999999999,"[[151.0, 649.5, 747.0]]","[[1978.1, 8508.449999999999, 9785.699999999999]]"
tomo_e764a7,500,960,928,16.8,0,0,8400.0,16128.0,15590.400000000001,445440000,2112112558080.0002,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e77217,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_e7c195,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e81143,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_e8db69,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e96200,300,928,928,16.8,0,0,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e9b7f2,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_e9fa5f,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_ea3f3a,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,197.0,405.0,500.0,3309.6000000000004,6804.0,8400.0,"[[197.0, 405.0, 500.0]]","[[3309.6000000000004, 6804.0, 8400.0]]"
tomo_eb26ee,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_eb4fd4,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,70.0,782.0,30.0,1092.0,12199.199999999999,468.0,"[[70.0, 782.0, 30.0]]","[[1092.0, 12199.199999999999, 468.0]]"
tomo_ec1314,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,153.0,586.0,858.0,2386.7999999999997,9141.6,13384.8,"[[153.0, 586.0, 858.0]]","[[2386.7999999999997, 9141.6, 13384.8]]"
tomo_ec607b,500,928,960,13.1,2,2,6550.0,12156.8,12576.0,445440000,1001389655040.0,432.0,159.0,202.0,5659.2,2082.9,2646.2,"[[432.0, 159.0, 202.0], [466.0, 458.0, 301.0]]","[[5659.2, 2082.9, 2646.2], [6104.599999999999, 5999.8, 3943.1]]"
tomo_ecbc12,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,366.0,493.0,23.921875,4794.599999999999,6458.3,313.3765625,"[[366.0, 493.0, 23.921875]]","[[4794.599999999999, 6458.3, 313.3765625]]"
tomo_ed1c97,500,924,956,19.7,1,1,9850.0,18202.8,18833.2,441672000,3376747183656.0,241.0,64.0,186.0,4747.7,1260.8,3664.2,"[[241.0, 64.0, 186.0]]","[[4747.7, 1260.8, 3664.2]]"
tomo_ede779,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,125.0,217.0,540.0,1950.0,3385.2,8424.0,"[[125.0, 217.0, 540.0]]","[[1950.0, 3385.2, 8424.0]]"
tomo_ef1a1a,300,960,928,19.2,0,0,5760.0,18432.0,17817.6,267264000,1891664658431.9998,-1.0,-1.0,-1.0,-19.2,-19.2,-19.2,[],[]
tomo_efe1f8,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,41.0,750.0,427.0,537.1,9825.0,5593.7,"[[41.0, 750.0, 427.0]]","[[537.1, 9825.0, 5593.7]]"
tomo_f07244,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_f0adfc,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,175.0,550.0,671.0,2292.5,7205.0,8790.1,"[[175.0, 550.0, 671.0]]","[[2292.5, 7205.0, 8790.1]]"
tomo_f1bf2f,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_f2fa4a,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,59.0,434.0,600.0,920.4,6770.4,9360.0,"[[59.0, 434.0, 600.0]]","[[920.4, 6770.4, 9360.0]]"
tomo_f36495,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_f3e449,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,174.0,740.0,715.0,2714.4,11544.0,11154.0,"[[174.0, 740.0, 715.0]]","[[2714.4, 11544.0, 11154.0]]"
tomo_f427b3,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,166.0,272.0,654.0,2589.6,4243.2,10202.4,"[[166.0, 272.0, 654.0]]","[[2589.6, 4243.2, 10202.4]]"
tomo_f672c0,800,928,928,13.1,0,0,10480.0,12156.8,12156.8,688947200,1548815999795.1997,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_f6a38a,500,924,956,19.7,4,4,9850.0,18202.8,18833.2,441672000,3376747183656.0,227.0,234.0,871.0,4471.9,4609.8,17158.7,"[[227.0, 234.0, 871.0], [241.0, 223.0, 849.0], [269.0, 136.0, 395.0], [245.0, 128.0, 376.0]]","[[4471.9, 4609.8, 17158.7], [4747.7, 4393.099999999999, 16725.3], [5299.3, 2679.2, 7781.5], [4826.5, 2521.6, 7407.2]]"
tomo_f6de9b,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_f71c16,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_f76529,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,31.0,586.0,683.0,483.59999999999997,9141.6,10654.8,"[[31.0, 586.0, 683.0]]","[[483.59999999999997, 9141.6, 10654.8]]"
tomo_f78e91,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,95.0,469.0,387.0,1244.5,6143.9,5069.7,"[[95.0, 469.0, 387.0]]","[[1244.5, 6143.9, 5069.7]]"
tomo_f7f28b,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_f82a15,500,924,956,16.1,0,0,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_f871ad,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,157.0,642.0,115.0,2056.7,8410.199999999999,1506.5,"[[157.0, 642.0, 115.0]]","[[2056.7, 8410.199999999999, 1506.5]]"
tomo_f8b46e,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,123.0,728.0,352.0,1611.3,9536.8,4611.2,"[[123.0, 728.0, 352.0]]","[[1611.3, 9536.8, 4611.2]]"
tomo_f8b835,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_f94504,500,924,956,16.1,0,1,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,273.75,194.25,401.0,4407.375,3127.425,6456.1,"[[273.75, 194.25, 401.0]]","[[4407.375, 3127.425, 6456.1]]"
tomo_fa5d78,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_fadbe2,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,97.0,463.0,425.0,1270.7,6065.3,5567.5,"[[97.0, 463.0, 425.0]]","[[1270.7, 6065.3, 5567.5]]"
tomo_fb08b5,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,106.0,671.0,559.0,1653.6,10467.6,8720.4,"[[106.0, 671.0, 559.0]]","[[1653.6, 10467.6, 8720.4]]"
tomo_fb6ce6,800,928,928,13.2,0,0,10560.0,12249.599999999999,12249.599999999999,688947200,1584556513689.5996,-1.0,-1.0,-1.0,-13.2,-13.2,-13.2,[],[]
tomo_fbb49b,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_fc1665,500,927,959,13.1,0,0,6550.0,12143.699999999999,12562.9,444496500,999268581181.5,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_fc3c39,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,128.0,537.0,491.0,2150.4,9021.6,8248.800000000001,"[[128.0, 537.0, 491.0]]","[[2150.4, 9021.6, 8248.800000000001]]"
tomo_fc5ae4,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,24.0,513.0,313.0,314.4,6720.3,4100.3,"[[24.0, 513.0, 313.0]]","[[314.4, 6720.3, 4100.3]]"
tomo_fc90fd,500,1912,1847,6.5,0,0,3250.0,12428.0,12005.5,1765732000,484914150500.0,-1.0,-1.0,-1.0,-6.5,-6.5,-6.5,[],[]
tomo_fd41c4,300,928,928,16.8,0,0,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_fd5b38,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,184.0,520.0,627.0,3091.2000000000003,8736.0,10533.6,"[[184.0, 520.0, 627.0]]","[[3091.2000000000003, 8736.0, 10533.6]]"
tomo_fd9357,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,131.0,364.0,138.0,2043.6,5678.4,2152.7999999999997,"[[131.0, 364.0, 138.0]]","[[2043.6, 5678.4, 2152.7999999999997]]"
tomo_fe050c,300,959,928,15.6,1,2,4680.0,14960.4,14476.8,266985600,1013588403609.6,138.0,134.0,542.0,2152.7999999999997,2090.4,8455.199999999999,"[[138.0, 134.0, 542.0], [143.125, 93.875, 405.75]]","[[2152.7999999999997, 2090.4, 8455.199999999999], [2232.75, 1464.45, 6329.7]]"
tomo_fe85f6,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,463.5,903.5,747.0,6071.849999999999,11835.85,9785.699999999999,"[[463.5, 903.5, 747.0]]","[[6071.849999999999, 11835.85, 9785.699999999999]]"
tomo_fea6e8,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_ff505c,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,111.0,816.0,678.0,1731.6,12729.6,10576.8,"[[111.0, 816.0, 678.0]]","[[1731.6, 12729.6, 10576.8]]"
tomo_ff7c20,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,307.25,493.0,63.0,4024.975,6458.3,825.3,"[[307.25, 493.0, 63.0]]","[[4024.975, 6458.3, 825.3]]"
